q,p,deg_p,class_count,U,E,largest_incomplete_degree,evidence_grade,source_record
11,T^3 + 3*T^2 + 8*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 8*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 9*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 9*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 9*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 9*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 10*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 10*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 10*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 10*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 2*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 2*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 2*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 2*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 3*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 3*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 3*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 3*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 4*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 4*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 4*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 4*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 5*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 5*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 5*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 5*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 6*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 6*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 6*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 7*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 7*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 7*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 8*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 8*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 8*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + 8*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 4*T^2 + T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 10*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 10*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 10*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 10*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 2*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 2*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 2*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 3*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 3*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 3*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 3*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 4*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 4*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 4*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 4*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 5*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 5*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 5*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 5*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 6*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 6*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 6*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 7*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 7*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 7*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 8*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 8*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 8*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 9*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 9*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 9*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 5*T^2 + 9*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 10*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 10*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 10*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 10*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 2*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 2*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 2*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 2*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 3*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 3*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 3*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 3*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 4*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 4*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 4*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 4*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 5*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 5*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 5*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 5*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 6*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 6*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 6*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 6*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 7*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 7*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 7*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 7*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 8*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 8*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 8*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 9*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 9*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 9*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 6*T^2 + 9*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 10*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 10*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 10*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 10*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 2*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 2*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 2*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 3*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 3*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 3*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 3*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 4*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 4*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 4*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 4*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 5*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 5*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 5*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 5*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 6*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 6*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 6*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 7*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 7*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 7*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 7*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 8*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 8*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 8*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 7*T^2 + T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 10*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 10*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 10*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 10*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 2*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 2*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 2*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 4*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 4*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 4*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 4*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 5*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 5*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 5*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 5*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 6*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 6*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 6*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 7*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 7*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 7*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 8*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 8*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 8*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 8*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 9*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 9*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 9*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + 9*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 8*T^2 + T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 10*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 10*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 10*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 10*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 2*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 2*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 2*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 3*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 3*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 3*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 3*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 4*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 4*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 4*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 4*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 6*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 6*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 6*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 7*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 7*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 7*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 8*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 8*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 8*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 9*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 9*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 9*T^2 + 9*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
